CategoryCode,ItemCode,DateID,DailySales
category_3,11279,8/15/2021,11
category_1,688349,11/3/2021,3
category_8,661781,10/28/2021,6
category_2,15701,10/27/2021,2
category_6,255377,7/20/2021,2
category_2,114677,10/28/2021,6
category_1,57983,3/3/2021,5
category_2,558617,7/21/2021,17
category_6,692831,10/28/2021,4
category_8,661787,10/27/2021,6
category_6,255335,10/18/2021,2
category_6,692843,10/27/2021,2
category_6,255293,11/3/2021,2
category_2,39821,11/23/2021,9
category_8,583109,11/23/2021,14
category_1,704297,3/4/2021,1
category_2,66041,11/16/2021,3
category_2,73535,11/16/2021,5
category_4,683195,8/15/2021,5
category_7,28445,8/15/2021,13
category_2,33845,3/18/2021,4
category_3,698075,3/18/2021,13
category_5,532943,3/18/2021,2
category_2,33845,7/29/2021,35
category_3,88211,10/27/2021,4
category_6,568793,11/23/2021,6
category_7,28445,10/18/2021,9
category_6,255269,8/3/2021,12
category_2,144089,7/29/2021,7
category_2,88007,10/3/2021,55
category_8,583109,11/15/2021,2
category_7,29627,10/18/2021,15
category_3,698075,5/9/2021,12
category_6,255389,3/4/2021,7
category_6,692861,3/16/2021,23
category_2,88007,10/18/2021,10
category_8,565025,3/11/2021,4
category_3,58955,7/21/2021,8
category_5,664721,3/4/2021,16
category_6,255353,3/16/2021,7
category_2,115043,11/23/2021,1
category_5,663143,7/27/2021,14
category_8,596207,11/23/2021,10
category_1,688379,3/16/2021,3
category_7,105545,11/16/2021,1
category_2,115043,5/9/2021,2
category_1,688379,10/18/2021,1
category_7,184589,3/4/2021,3
category_6,255275,8/15/2021,4
category_1,696443,7/21/2021,1
category_2,543389,11/16/2021,1
category_2,26279,5/9/2021,7
category_2,116279,11/23/2021,19
category_2,602639,11/15/2021,7
category_2,557405,11/15/2021,14
category_6,255371,11/16/2021,3
category_6,568793,7/20/2021,6
category_2,92483,11/15/2021,5
category_6,634043,7/27/2021,5
category_5,608483,3/4/2021,5
category_8,650207,10/18/2021,5
category_6,255257,11/3/2021,6
category_6,692831,7/23/2021,2
category_6,634043,8/15/2021,4
category_6,255389,11/16/2021,3
category_1,705797,3/4/2021,4
category_1,11519,3/4/2021,143
category_3,707075,3/18/2021,8
category_7,20093,11/3/2021,2
category_2,39821,10/28/2021,9
category_5,663143,3/3/2021,6
category_3,698075,7/28/2021,6
category_7,24443,7/20/2021,3
category_8,15845,7/23/2021,11
category_8,15845,7/27/2021,4
category_6,255299,7/29/2021,3
category_8,596207,7/21/2021,5
category_1,707549,7/20/2021,7
category_2,15701,7/20/2021,3
category_1,503711,10/27/2021,16
category_1,24587,8/15/2021,2
category_3,707075,11/3/2021,7
category_2,66041,7/23/2021,1
category_8,11675,10/14/2021,3
category_6,255293,8/15/2021,4
category_1,711401,11/3/2021,1
category_2,39821,3/11/2021,5
category_7,20093,11/16/2021,3
category_2,27161,11/23/2021,4
category_8,15845,7/29/2021,8
category_2,114677,10/14/2021,3
category_2,670715,7/28/2021,4
category_8,11675,10/18/2021,4
category_6,255311,3/11/2021,7
category_1,11519,11/16/2021,52
category_1,698633,7/20/2021,23
category_2,557405,7/29/2021,17
category_2,709637,7/29/2021,14
category_3,711035,8/3/2021,4
category_4,557711,7/21/2021,2
category_2,711371,7/28/2021,3
category_1,97307,10/14/2021,3
category_6,692861,11/15/2021,3
category_1,703307,10/28/2021,4
category_2,602639,10/28/2021,3
category_7,19949,8/3/2021,3
category_6,255293,11/23/2021,1
category_1,711401,7/29/2021,1
category_2,73535,7/27/2021,7
category_3,87977,5/9/2021,5
category_2,711371,10/3/2021,11
category_2,92483,3/18/2021,3
category_2,58361,7/27/2021,14
category_8,661781,8/3/2021,2
category_2,29075,8/3/2021,13
category_2,670715,10/28/2021,5
category_2,557405,7/27/2021,5
category_3,25229,7/20/2021,9
category_6,255281,3/18/2021,5
category_6,692831,11/23/2021,7
category_2,29075,3/3/2021,12
category_3,707075,8/3/2021,6
category_6,255257,7/29/2021,3
category_1,688343,3/4/2021,5
category_6,255293,10/27/2021,2
category_1,704297,11/15/2021,5
category_1,707549,7/28/2021,3
category_2,557405,8/15/2021,6
category_6,692861,7/20/2021,5
category_2,670715,3/4/2021,1
category_6,692831,3/4/2021,5
category_8,583109,7/23/2021,1
category_6,692843,7/23/2021,2
category_8,565025,8/3/2021,35
category_1,16079,7/23/2021,4
category_1,11519,7/21/2021,18
category_1,57983,11/15/2021,18
category_2,711371,8/3/2021,5
category_3,25229,10/3/2021,20
category_2,711383,7/23/2021,9
category_3,58955,7/28/2021,45
category_6,255257,3/4/2021,4
category_6,692861,3/4/2021,4
category_8,650207,3/16/2021,3
category_6,255257,10/27/2021,7
category_6,692825,11/15/2021,3
category_2,27161,5/9/2021,2
category_5,43487,10/14/2021,24
category_2,497285,7/28/2021,2
category_6,255281,10/28/2021,1
category_5,608483,11/3/2021,21
category_4,668759,7/21/2021,5
category_6,255299,11/23/2021,3
category_1,696443,10/18/2021,3
category_3,25229,11/3/2021,12
category_6,255281,3/3/2021,8
category_2,116279,10/14/2021,6
category_3,711035,3/16/2021,7
category_2,26279,8/15/2021,2
category_2,66041,3/16/2021,2
category_1,97307,10/28/2021,4
category_2,15701,7/27/2021,5
category_1,97307,7/20/2021,6
category_6,255317,3/18/2021,6
category_1,698633,8/15/2021,6
category_2,33845,3/3/2021,7
category_2,144089,8/3/2021,5
category_2,558617,10/18/2021,5
category_1,28319,10/14/2021,2
category_1,688361,11/3/2021,1
category_3,698075,11/15/2021,8
category_1,79691,11/16/2021,26
category_4,683195,7/28/2021,3
category_1,698633,10/18/2021,24
category_1,704297,7/21/2021,3
category_2,43847,10/14/2021,7
category_6,692861,10/28/2021,8
category_8,596207,8/3/2021,5
category_4,668759,3/18/2021,13
category_4,668759,11/15/2021,4
category_8,661787,3/3/2021,3
category_1,28271,10/14/2021,2
category_3,11279,7/20/2021,16
category_6,255317,11/3/2021,3
category_6,255311,5/9/2021,9
category_5,608483,3/11/2021,7
category_2,670715,11/23/2021,1
category_2,58361,11/15/2021,5
category_7,20093,7/29/2021,6
category_3,711035,11/23/2021,24
category_2,144089,3/11/2021,6
category_5,43487,7/27/2021,6
category_6,255371,10/28/2021,2
category_5,609011,8/3/2021,26
category_8,565025,7/29/2021,6
category_1,707549,10/28/2021,1
category_4,82193,3/16/2021,81
category_1,97307,5/9/2021,3
category_2,73535,3/4/2021,12
category_1,696443,10/3/2021,3
category_4,557711,10/18/2021,11
category_2,144089,7/28/2021,6
category_1,699839,7/20/2021,1
category_6,255389,7/23/2021,5
category_1,57983,11/23/2021,2
category_2,709637,10/27/2021,9
category_2,116279,7/27/2021,5
category_8,705365,10/28/2021,3
category_8,705371,10/14/2021,4
category_7,566891,7/28/2021,1
category_8,705365,7/23/2021,2
category_2,20573,10/28/2021,9
category_3,112991,5/9/2021,86
category_7,566891,10/3/2021,8
category_2,558617,11/15/2021,21
category_6,255257,3/16/2021,7
category_7,20093,11/23/2021,12
category_5,43487,7/28/2021,8
category_3,88211,3/4/2021,3
category_2,602639,7/21/2021,3
category_4,668759,10/18/2021,4
category_5,663143,10/14/2021,3
category_7,566891,10/14/2021,5
category_1,704297,7/29/2021,3
category_1,57983,11/3/2021,4
category_6,255317,10/28/2021,6
category_1,688361,7/20/2021,4
category_2,673367,7/27/2021,1
category_6,255275,8/3/2021,4
category_2,557423,3/16/2021,1
category_6,255275,7/29/2021,1
category_3,698075,7/20/2021,5
category_7,24443,11/15/2021,1
category_1,711401,11/23/2021,4
category_6,255257,10/28/2021,5
category_6,255329,10/14/2021,13
category_2,577277,10/27/2021,11
category_7,20093,11/15/2021,2
category_6,692861,8/15/2021,3
category_1,252821,11/15/2021,3
category_6,255293,3/11/2021,2
category_2,557405,10/27/2021,3
category_2,26279,7/21/2021,6
category_6,255299,10/18/2021,3
category_6,255329,5/9/2021,9
category_8,705371,10/28/2021,6
category_8,661781,7/23/2021,11
category_2,602639,3/18/2021,2
category_6,255281,11/23/2021,6
category_2,670715,7/29/2021,4
category_7,184589,10/28/2021,3
category_8,650207,11/16/2021,1
category_6,255329,10/18/2021,9
category_6,255281,3/11/2021,3
category_6,255299,7/23/2021,1
category_3,88211,10/3/2021,2
category_6,255377,3/11/2021,5
category_1,688343,10/14/2021,4
category_1,57983,3/4/2021,4
category_6,255311,10/18/2021,9
category_3,711035,3/11/2021,16
category_4,163709,10/28/2021,12
category_2,673367,3/11/2021,3
category_6,255377,11/23/2021,2
category_3,707075,10/18/2021,10
category_2,73535,11/23/2021,4
category_8,705371,3/18/2021,1
category_2,711383,3/18/2021,37
category_1,688379,10/3/2021,5
category_3,58955,10/27/2021,8
category_1,79691,3/4/2021,12
category_3,112991,11/16/2021,113
category_7,105545,5/9/2021,3
category_7,566891,10/27/2021,13
category_6,568793,10/14/2021,2
category_2,711371,3/18/2021,3
category_4,557711,8/3/2021,30
category_2,116279,10/3/2021,16
category_8,705371,8/15/2021,8
category_2,58361,8/3/2021,3
category_5,609011,3/3/2021,17
category_2,711383,3/3/2021,21
category_3,112991,11/15/2021,101
category_2,78677,3/18/2021,24
category_7,566891,7/29/2021,26
category_6,255257,7/20/2021,5
category_1,503711,5/9/2021,17
category_2,144089,10/27/2021,1
category_2,711371,11/15/2021,27
category_1,688361,8/15/2021,4
category_6,255335,7/27/2021,2
category_2,711383,7/20/2021,13
category_1,688343,7/29/2021,12
category_5,663143,5/9/2021,8
category_2,558617,3/3/2021,9
category_6,255317,8/15/2021,8
category_2,557405,7/28/2021,18
category_1,707549,3/3/2021,7
category_8,565025,3/18/2021,1
category_2,29075,7/28/2021,6
category_1,707549,11/15/2021,3
category_3,58955,10/14/2021,26
category_2,709637,3/16/2021,12
category_7,24443,5/9/2021,13
category_6,255377,10/18/2021,6
category_7,20093,3/11/2021,34
category_1,705797,5/9/2021,5
category_1,688343,10/28/2021,5
category_6,692825,7/29/2021,2
category_1,704297,7/23/2021,4
category_2,88007,7/21/2021,7
category_4,683195,7/29/2021,5
category_2,543389,3/4/2021,4
category_1,28319,3/18/2021,4
category_7,20093,8/15/2021,1
category_6,255281,7/23/2021,1
category_3,11279,5/9/2021,48
category_6,255329,8/15/2021,214
category_1,698633,7/21/2021,7
category_6,255281,7/20/2021,6
category_4,163709,3/3/2021,8
category_2,116279,3/11/2021,10
category_6,692825,11/16/2021,6
category_6,692825,10/27/2021,2
category_4,683195,10/18/2021,11
category_1,79691,7/28/2021,20
category_7,19949,10/14/2021,44
category_7,19949,8/15/2021,3
category_8,15845,10/27/2021,2
category_2,73535,7/23/2021,3
category_3,25229,11/23/2021,8
category_6,255275,7/27/2021,2
category_8,11675,7/20/2021,1
category_1,11519,5/9/2021,25
category_2,78677,3/11/2021,15
category_8,565025,7/20/2021,4
category_3,11279,10/27/2021,6
category_2,116279,11/3/2021,8
category_2,78677,10/3/2021,2
category_4,163709,11/16/2021,17
category_2,497285,8/15/2021,4
category_1,688343,11/3/2021,11
category_6,634043,11/23/2021,5
category_2,29075,3/11/2021,4
category_2,27161,3/18/2021,4
category_3,88211,11/15/2021,1
category_1,705797,10/28/2021,5
category_2,266135,8/15/2021,3
category_1,699839,11/15/2021,9
category_4,668759,7/23/2021,6
category_7,28445,3/11/2021,23
category_5,24527,7/23/2021,47
category_2,116279,11/16/2021,9
category_1,705797,7/28/2021,3
category_2,670715,7/27/2021,5
category_5,609011,7/29/2021,5
category_2,92483,7/21/2021,4
category_7,28445,7/29/2021,7
category_3,112991,3/18/2021,88
category_6,255311,10/3/2021,16
category_5,663143,8/15/2021,7
category_3,11279,3/11/2021,15
category_5,570311,8/3/2021,9
category_1,705797,10/3/2021,8
category_3,698075,7/23/2021,6
category_4,683195,8/3/2021,10
category_8,650207,7/20/2021,7
category_2,13871,11/15/2021,18
category_1,11519,10/27/2021,138
category_6,255257,10/3/2021,14
category_1,79691,7/21/2021,25
category_1,79691,3/18/2021,9
category_2,577277,10/3/2021,12
category_2,15701,10/3/2021,5
category_3,87977,7/20/2021,2
category_1,16079,3/16/2021,8
category_1,16079,11/3/2021,6
category_2,543389,3/3/2021,3
category_7,20093,10/28/2021,7
category_4,82193,10/14/2021,68
category_2,88007,3/3/2021,13
category_2,557423,3/4/2021,10
category_2,20573,10/27/2021,12
category_2,558617,8/15/2021,17
category_7,24443,7/23/2021,2
category_7,29627,11/3/2021,18
category_1,707747,7/29/2021,5
category_7,24443,3/18/2021,6
category_4,668759,7/28/2021,3
category_2,66041,10/14/2021,1
category_2,26279,10/27/2021,2
category_7,105545,3/4/2021,3
category_6,255329,7/27/2021,12
category_2,43847,10/3/2021,7
category_3,707075,3/4/2021,5
category_8,661781,7/20/2021,16
category_8,15845,7/21/2021,34
category_5,24527,7/21/2021,28
category_6,255317,3/3/2021,5
category_3,58955,10/18/2021,10
category_5,608483,7/29/2021,5
category_6,568793,7/27/2021,3
category_1,703307,3/4/2021,6
category_1,28271,11/23/2021,3
category_2,15701,10/28/2021,2
category_1,688379,3/18/2021,3
category_8,583109,10/3/2021,1
category_5,570311,7/20/2021,8
category_1,688361,5/9/2021,2
category_5,43487,3/3/2021,1
category_6,255329,11/3/2021,2
category_2,497285,10/28/2021,1
category_2,115043,10/27/2021,2
category_2,20573,11/16/2021,3
category_6,255389,7/20/2021,2
category_8,650207,7/21/2021,3
category_1,707549,11/16/2021,5
category_2,673367,3/16/2021,1
category_5,608483,5/9/2021,5
category_8,661781,7/28/2021,1
category_3,707075,3/11/2021,4
category_1,79691,11/23/2021,29
category_2,92483,10/3/2021,2
category_7,28445,10/27/2021,24
category_2,696323,3/16/2021,3
category_1,16079,10/3/2021,5
category_2,66041,5/9/2021,2
category_1,711401,10/18/2021,6
category_7,19949,3/3/2021,25
category_1,25667,10/18/2021,1
category_2,66041,7/28/2021,7
category_2,39821,11/16/2021,3
category_2,557423,7/21/2021,3
category_1,688379,11/16/2021,1
category_2,585071,10/3/2021,4
category_2,696323,7/29/2021,5
category_1,696443,7/28/2021,1
category_2,557423,8/3/2021,1
category_1,28319,7/21/2021,3
category_2,66041,10/28/2021,1
category_2,557423,11/15/2021,1
category_2,15701,3/18/2021,1
category_1,25667,3/16/2021,2
category_6,255371,8/3/2021,1
category_3,11279,3/3/2021,4
category_2,670715,7/23/2021,1
category_1,696443,7/29/2021,1
category_2,43847,7/27/2021,2
category_5,43487,3/18/2021,1
category_8,11675,7/28/2021,4
category_8,705365,8/3/2021,1
category_2,43847,11/15/2021,1
category_2,33845,10/27/2021,2
category_3,711035,10/14/2021,1
category_2,116279,7/29/2021,4
category_3,11279,7/23/2021,7
category_1,688361,3/3/2021,2
category_6,255371,10/14/2021,2
category_1,703307,7/20/2021,9
category_5,609011,10/28/2021,7
category_6,255317,7/20/2021,2
category_2,15701,7/29/2021,1
category_1,704297,8/15/2021,2
category_2,577277,7/28/2021,1
category_2,115043,11/15/2021,1
category_2,557405,10/18/2021,1
category_8,705371,10/27/2021,1
category_6,255377,8/15/2021,101
category_1,97307,10/27/2021,4
category_3,88211,8/15/2021,1
category_6,255317,7/21/2021,1
category_2,114677,3/16/2021,1
category_8,11675,3/11/2021,1
category_6,255371,11/3/2021,1
category_6,568793,10/18/2021,1
category_5,43487,8/15/2021,2
category_2,557405,10/3/2021,1
category_2,115043,3/11/2021,1
category_2,585071,7/27/2021,1
category_2,174911,10/27/2021,4
category_2,78677,11/16/2021,3
category_2,58361,11/23/2021,1
category_1,696443,3/11/2021,5
category_1,28319,11/3/2021,1
category_2,66041,3/4/2021,1
category_7,19949,7/29/2021,16
category_3,707075,11/16/2021,5
category_3,698075,7/27/2021,3
category_2,696323,10/27/2021,4
category_5,43487,11/15/2021,8
category_1,16079,8/3/2021,1
category_1,711401,7/20/2021,1
category_2,26279,3/11/2021,2
category_2,577277,3/16/2021,3
category_6,255299,10/3/2021,1
category_6,568793,7/28/2021,3
category_3,698075,10/14/2021,1
category_1,698633,11/23/2021,5
category_6,634043,7/20/2021,1
category_1,688349,8/3/2021,7
category_1,711401,11/16/2021,1
category_2,543389,8/15/2021,4
category_6,692831,3/3/2021,1
category_7,105545,8/3/2021,2
category_2,497285,5/9/2021,1
category_3,25229,11/16/2021,4
category_1,705797,8/15/2021,4
category_8,596207,7/23/2021,1
category_7,105545,7/20/2021,2
category_6,692861,7/28/2021,3
category_5,532943,7/21/2021,1
category_6,255377,5/9/2021,3
category_8,15845,11/23/2021,3
category_6,255269,11/16/2021,1
category_2,15701,7/28/2021,1
category_2,66041,10/3/2021,3
category_8,596207,3/4/2021,1
category_6,255269,7/20/2021,1
category_2,711371,3/11/2021,16
category_1,16079,3/11/2021,1
category_2,266135,7/21/2021,1
category_2,585071,7/21/2021,5
category_2,21485,8/3/2021,2
category_1,57983,10/28/2021,4
category_2,673367,10/14/2021,3
category_7,184589,7/28/2021,3
category_2,33845,11/15/2021,4
category_6,255389,10/28/2021,2
category_8,661787,3/11/2021,2
category_6,255377,7/23/2021,1
category_7,709751,10/28/2021,12
category_1,688361,7/21/2021,4
category_8,705365,7/29/2021,1
category_6,568793,7/29/2021,1
category_2,711371,7/21/2021,3
category_6,255293,3/3/2021,1
category_7,184589,10/18/2021,2
category_2,577277,3/18/2021,4
category_8,650207,7/28/2021,2
category_2,58361,10/18/2021,8
category_6,255269,3/4/2021,3
category_1,707747,8/15/2021,1
category_8,650207,5/9/2021,2
category_2,577277,7/20/2021,4
category_6,255281,7/21/2021,3
category_2,78677,10/14/2021,1
category_7,20093,5/9/2021,2
category_6,255317,8/3/2021,2
category_5,532943,5/9/2021,1
category_6,255257,3/3/2021,2
category_2,497285,3/18/2021,1
category_5,609011,11/3/2021,1
category_6,255311,11/3/2021,4
category_2,88007,3/16/2021,7
category_5,663143,7/20/2021,2
category_2,673367,8/15/2021,1
category_2,15701,11/23/2021,2
category_2,58361,7/28/2021,2
category_4,557711,7/28/2021,7
category_2,670715,5/9/2021,1
category_2,20573,7/28/2021,2
category_1,97307,10/18/2021,4
category_2,709637,7/20/2021,3
category_5,532943,11/3/2021,3
category_3,88211,3/11/2021,1
category_6,255281,7/28/2021,1
category_4,557711,10/14/2021,12
category_2,115043,11/3/2021,2
category_1,252821,10/28/2021,3
category_3,25229,8/3/2021,9
category_6,255275,11/23/2021,1
category_3,112991,3/22/2021,156
category_6,255311,11/24/2021,11
category_6,255329,6/26/2021,9
category_8,705371,8/2/2021,3
category_8,661787,3/17/2021,2
category_3,698075,10/26/2021,11
category_1,57983,11/24/2021,9
category_2,29075,5/5/2021,6
category_6,255275,10/15/2021,5
category_2,66041,10/21/2021,3
category_2,13871,3/24/2021,22
category_2,266135,5/2/2021,1
category_2,27161,3/24/2021,2
category_2,13871,10/21/2021,17
category_1,28271,11/1/2021,3
category_1,57983,10/25/2021,2
category_6,255371,5/2/2021,4
category_8,565025,10/25/2021,1
category_2,557405,11/1/2021,11
category_6,692831,8/4/2021,5
category_3,112991,6/26/2021,214
category_2,709637,11/1/2021,12
category_7,566891,8/2/2021,97
category_6,255257,3/22/2021,10
category_6,692831,5/7/2021,2
category_5,608483,10/26/2021,4
category_4,668759,10/15/2021,5
category_1,704297,5/7/2021,9
category_3,58955,3/23/2021,11
category_7,20093,11/1/2021,1
category_2,585071,6/25/2021,7
category_4,683195,5/7/2021,12
category_6,255311,3/17/2021,8
category_2,39821,8/2/2021,4
category_8,565025,6/25/2021,7
category_7,20093,10/26/2021,2
category_2,557423,10/26/2021,3
category_2,577277,3/22/2021,4
category_7,19949,8/2/2021,8
category_2,21485,3/24/2021,4
category_7,24443,10/21/2021,27
category_2,15701,11/24/2021,4
category_6,255257,6/25/2021,10
category_1,25667,3/17/2021,6
category_2,709637,8/4/2021,8
category_3,707075,3/23/2021,5
category_7,28445,6/25/2021,26
category_6,255329,3/10/2021,13
category_6,255317,3/22/2021,4
category_5,609011,11/24/2021,8
category_1,79691,3/17/2021,28
category_1,24587,10/26/2021,6
category_8,705365,8/2/2021,2
category_5,24527,10/21/2021,24
category_1,707747,3/23/2021,21
category_3,11279,5/7/2021,20
category_7,24443,3/10/2021,7
category_8,583109,3/22/2021,3
category_8,583109,10/15/2021,7
category_8,705365,5/2/2021,7
category_2,709637,10/22/2021,4
category_1,79691,6/26/2021,18
category_6,692831,5/5/2021,10
category_1,25667,5/5/2021,2
category_6,255371,3/10/2021,6
category_5,664721,3/17/2021,39
category_3,711035,3/17/2021,23
category_7,28445,3/22/2021,23
category_6,255329,11/1/2021,8
category_6,255311,10/26/2021,9
category_6,255293,10/26/2021,4
category_1,688379,3/24/2021,3
category_7,28445,3/24/2021,10
category_2,543389,6/25/2021,17
category_7,24443,11/24/2021,4
category_8,565025,10/21/2021,3
category_8,11675,10/26/2021,10
category_2,144089,8/4/2021,13
category_5,609011,10/15/2021,16
category_1,696443,3/23/2021,3
category_6,692843,3/23/2021,4
category_2,711371,10/15/2021,4
category_5,570311,3/24/2021,15
category_2,266135,3/23/2021,1
category_7,20093,3/22/2021,5
category_6,255299,3/24/2021,3
category_1,11519,10/26/2021,49
category_2,88007,6/26/2021,8
category_2,21485,6/26/2021,35
category_2,558617,10/22/2021,15
category_2,88007,10/25/2021,20
category_1,11519,10/8/2021,51
category_4,668759,5/7/2021,11
category_5,609011,3/23/2021,21
category_4,557711,5/5/2021,22
category_2,116279,11/1/2021,7
category_6,255389,10/26/2021,4
category_4,683195,11/24/2021,15
category_3,112991,10/15/2021,56
category_3,11279,5/2/2021,8
category_1,252821,5/2/2021,5
category_6,255353,8/2/2021,5
category_5,24527,10/15/2021,26
category_1,699839,10/26/2021,1
category_6,692825,11/24/2021,2
category_7,24443,8/2/2021,1
category_2,557405,3/22/2021,3
category_2,43847,10/25/2021,10
category_1,705797,5/7/2021,3
category_2,116279,5/2/2021,8
category_7,29627,11/1/2021,4
category_8,650207,5/2/2021,2
category_2,43847,3/22/2021,1
category_7,29627,10/21/2021,8
category_5,608483,3/17/2021,11
category_1,11519,6/25/2021,43
category_3,11279,8/4/2021,14
category_5,663143,8/4/2021,3
category_3,11279,3/10/2021,13
category_6,568793,6/25/2021,6
category_1,704297,3/24/2021,4
category_2,33845,10/25/2021,3
category_4,163709,6/25/2021,14
category_3,711035,6/25/2021,22
category_8,650207,5/7/2021,3
category_6,255281,10/26/2021,2
category_1,25667,6/25/2021,7
category_3,58955,5/5/2021,34
category_1,688379,10/22/2021,4
category_5,664721,5/7/2021,3
category_6,255269,6/26/2021,6
category_3,707075,10/21/2021,4
category_1,688343,6/26/2021,22
category_1,252821,3/22/2021,24
category_3,87977,3/24/2021,5
category_8,661781,10/25/2021,3
category_1,688361,10/22/2021,1
category_3,711035,8/4/2021,37
category_2,15701,3/17/2021,3
category_8,661787,10/22/2021,8
category_2,585071,10/8/2021,3
category_2,27161,11/1/2021,11
category_8,15845,3/17/2021,6
category_6,255311,11/1/2021,10
category_2,20573,10/21/2021,12
category_2,497285,6/25/2021,3
category_3,698075,10/22/2021,4
category_1,79691,3/23/2021,48
category_2,73535,10/8/2021,1
category_2,33845,8/4/2021,5
category_3,698075,3/22/2021,10
category_2,29075,10/21/2021,4
category_6,255335,10/26/2021,7
category_8,705365,10/15/2021,2
category_2,709637,10/26/2021,9
category_2,115043,11/24/2021,3
category_6,255317,3/23/2021,9
category_8,11675,10/8/2021,3
category_3,25229,3/22/2021,47
category_6,692861,3/24/2021,4
category_1,707747,3/24/2021,14
category_2,78677,3/24/2021,12
category_2,558617,8/4/2021,8
category_3,25229,10/26/2021,13
category_6,255299,8/2/2021,3
category_8,661787,11/1/2021,8
category_6,255377,10/25/2021,2
category_2,144089,10/22/2021,3
category_5,664721,3/23/2021,10
category_4,163709,10/21/2021,6
category_3,112991,3/23/2021,176
category_2,20573,11/1/2021,7
category_6,692831,10/25/2021,7
category_5,663143,3/17/2021,11
category_6,255293,5/5/2021,5
category_2,73535,3/10/2021,12
category_5,532943,11/1/2021,2
category_2,66041,5/7/2021,1
category_7,105545,5/2/2021,2
category_5,609011,10/25/2021,7
category_6,255257,10/21/2021,6
category_3,87977,5/2/2021,8
category_1,696443,10/15/2021,6
category_6,692843,10/8/2021,3
category_1,252821,10/22/2021,3
category_1,57983,5/5/2021,9
category_6,255353,3/24/2021,4
category_2,558617,10/26/2021,9
category_2,577277,10/22/2021,3
category_6,255329,5/2/2021,18
category_6,255275,6/26/2021,4
category_2,602639,5/5/2021,2
category_5,24527,5/5/2021,43
category_2,558617,10/21/2021,13
category_6,255329,10/8/2021,6
category_7,105545,3/24/2021,13
category_6,255293,8/2/2021,1
category_2,558617,5/2/2021,4
category_2,43847,3/17/2021,3
category_5,532943,3/22/2021,2
category_2,39821,11/1/2021,3
category_1,688349,5/7/2021,1
category_7,28445,3/17/2021,37
category_5,532943,6/25/2021,23
category_7,20093,10/8/2021,6
category_1,707549,5/2/2021,12
category_2,497285,10/8/2021,2
category_2,174911,8/4/2021,1
category_3,112991,11/24/2021,101
category_2,497285,5/2/2021,2
category_2,43847,6/26/2021,15
category_7,29627,10/15/2021,12
category_1,25667,3/23/2021,3
category_6,255335,5/2/2021,10
category_5,532943,3/24/2021,1
category_2,709637,8/2/2021,7
category_1,16079,6/25/2021,6
category_2,26279,5/2/2021,2
category_6,255293,3/22/2021,8
category_1,707747,6/25/2021,17
category_2,13871,10/22/2021,13
category_1,711401,8/2/2021,3
category_1,252821,3/10/2021,4
category_2,15701,10/21/2021,2
category_5,663143,3/22/2021,9
category_6,255329,11/24/2021,12
category_2,577277,3/23/2021,2
category_1,703307,11/1/2021,16
category_7,566891,5/7/2021,5
category_2,115043,5/2/2021,1
category_3,25229,3/10/2021,3
category_2,43847,10/22/2021,9
category_5,663143,5/2/2021,6
category_1,79691,10/25/2021,36
category_7,29627,8/2/2021,20
category_2,20573,10/15/2021,5
category_2,585071,5/7/2021,4
category_6,255353,5/7/2021,6
category_1,707747,11/1/2021,14
category_2,15701,10/22/2021,1
category_6,568793,3/17/2021,3
category_5,570311,10/15/2021,8
category_6,255371,10/25/2021,2
category_4,82193,3/24/2021,63
category_1,24587,10/21/2021,7
category_1,24587,11/1/2021,9
category_5,664721,11/1/2021,19
category_1,703307,10/25/2021,7
category_1,24587,10/15/2021,15
category_6,692861,6/25/2021,3
category_4,557711,10/15/2021,27
category_2,673367,3/24/2021,1
category_2,174911,10/15/2021,3
category_1,503711,11/24/2021,7
category_7,19949,3/17/2021,3
category_6,692825,5/5/2021,10
category_1,698633,10/21/2021,13
category_6,255335,10/22/2021,5
category_2,673367,10/26/2021,3
category_6,255389,5/5/2021,10
category_3,87977,10/26/2021,1
category_7,709751,3/17/2021,6
category_1,25667,8/2/2021,3
category_2,266135,3/10/2021,5
category_5,24527,10/25/2021,32
category_2,711383,10/25/2021,24
category_2,670715,3/24/2021,7
category_7,19949,6/26/2021,7
category_2,39821,5/7/2021,19
category_2,711383,10/26/2021,24
category_8,661787,10/8/2021,10
category_2,557423,8/4/2021,3
category_6,255317,10/8/2021,5
category_1,688361,10/8/2021,5
category_7,29627,3/17/2021,14
category_6,255269,3/22/2021,3
category_4,163709,11/1/2021,8
category_4,557711,10/21/2021,11
category_5,608483,10/22/2021,3
category_2,43847,10/26/2021,8
category_1,688349,3/24/2021,14
category_8,661781,6/26/2021,8
category_6,255257,10/8/2021,11
category_5,24527,11/24/2021,13
category_1,28319,5/5/2021,15
category_4,668759,3/22/2021,8
category_6,692843,8/2/2021,3
category_1,705797,10/15/2021,7
category_6,692825,10/15/2021,8
category_7,566891,3/17/2021,40
category_7,105545,6/25/2021,8
category_4,82193,10/25/2021,93
category_1,688349,3/10/2021,8
category_6,255317,5/5/2021,3
category_1,252821,6/25/2021,2
category_1,57983,3/10/2021,9
category_7,19949,11/1/2021,4
category_1,97307,3/23/2021,3
category_6,255353,10/25/2021,8
category_2,88007,3/22/2021,28
category_4,82193,10/22/2021,60
category_2,558617,10/25/2021,16
